"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.995951861E2,1.295105934E0,2.601392915E0,-7.856940217E-3
1.996052321E2,1.371743343E0,2.911015847E0,-4.291567583E-2
1.996152771E2,1.448850869E0,3.153712719E0,2.126585555E-1
1.996253231E2,1.389409682E0,3.367260636E0,3.947981536E-1
1.996353681E2,1.232140777E0,3.458389492E0,4.545619601E-1
1.996454141E2,8.036818112E-1,3.394114559E0,-9.366895951E-2
1.996554591E2,-1.479256025E-1,3.380829685E0,-7.015852598E-1
1.996655051E2,-1.092113411E0,3.594474666E0,-1.259344656E0
1.996755501E2,-1.695657017E0,4.097965541E0,-1.401331424E0
1.996855961E2,-1.916606925E0,4.696225165E0,-1.212964030E0
1.996956411E2,-1.698305514E0,4.979250283E0,-4.802049243E-1
1.997056871E2,-1.178200067E0,5.087481660E0,5.987618995E-1
1.997157321E2,-6.215167046E-1,4.974080175E0,1.636737403E0
1.997257771E2,-1.853591299E-1,4.555153486E0,2.668856919E0
1.997358231E2,-1.052467754E-1,4.082648760E0,3.498188565E0
1.997458681E2,-2.867870705E-1,3.573395453E0,3.961637709E0
1.997559141E2,-5.781488929E-1,2.901011846E0,4.121407029E0
1.997659591E2,-8.228587782E-1,2.114421008E0,4.040284513E0
1.997760051E2,-9.511567761E-1,1.463309571E0,3.749724088E0
1.997860501E2,-1.011979221E0,8.790253776E-1,3.219355316E0
1.997960961E2,-8.547674726E-1,2.950095713E-1,2.571490254E0
1.998061411E2,-4.616434499E-1,-2.342932534E-1,1.831985874E0
1.998161871E2,-4.371915635E-2,-6.877992064E-1,9.905638667E-1
1.998262321E2,2.940145579E-1,-1.127634369E0,2.544882938E-1
1.998362771E2,5.616816352E-1,-1.454698377E0,-3.939601745E-1
1.998463231E2,8.293237522E-1,-1.746340536E0,-8.335059732E-1
1.998563681E2,8.834107894E-1,-2.012091225E0,-1.026928359E0
1.998664141E2,6.318412064E-1,-2.162837707E0,-8.484456823E-1
1.998764591E2,2.629977101E-1,-2.277793382E0,-5.622344164E-1
1.998865051E2,-5.118192114E-2,-2.516374984E0,-3.356880659E-1
1.998965501E2,-3.249421626E-1,-2.734408300E0,-1.922717265E-1
1.999065961E2,-5.046507808E-1,-3.020687394E0,-1.577181903E-1
1.999166411E2,-6.146977548E-1,-3.234733493E0,-3.054393230E-1
1.999266871E2,-6.661479901E-1,-3.414785635E0,-5.395144752E-1
1.999367321E2,-4.742668576E-1,-3.562106819E0,-6.301322845E-1
1.999467781E2,6.437199712E-2,-3.545718827E0,-7.224943914E-1
1.999568231E2,5.931702802E-1,-3.366921498E0,-7.575816321E-1
1.999668681E2,9.011149889E-1,-3.211905963E0,-7.281778119E-1
1.999769141E2,9.959805080E-1,-3.060860689E0,-8.148311359E-1
1.999869591E2,6.555366824E-1,-2.883605270E0,-9.429249928E-1
1.999970051E2,-3.976669438E-2,-2.634173575E0,-9.287472490E-1
2.000070501E2,-7.297025464E-1,-2.395308384E0,-7.197711968E-1
2.000170961E2,-1.436834402E0,-2.207867115E0,-6.047857010E-1
2.000271411E2,-2.064857961E0,-2.022820866E0,-1.947110387E-1
2.000371871E2,-2.447936394E0,-1.750049425E0,3.349239079E-1
2.000472321E2,-2.427705467E0,-1.380577317E0,7.289793921E-1
2.000572781E2,-1.879242778E0,-9.506227791E-1,8.762725085E-1
2.000673231E2,-1.059266970E0,-5.863476759E-1,7.411280789E-1
2.000773691E2,-3.412072527E-1,-2.507636905E-1,4.909223590E-1
2.000874141E2,2.339654439E-1,1.912144768E-1,1.893959928E-1
2.000974591E2,5.907755531E-1,5.803460938E-1,-3.961816780E-1
2.001075051E2,5.430631504E-1,8.570433551E-1,-8.147189424E-1
2.001175501E2,1.556226213E-1,1.232388992E0,-1.053128051E0
2.001275961E2,-3.425184909E-1,1.733431638E0,-8.778840011E-1
2.001376411E2,-7.848504878E-1,2.395960348E0,-1.984346918E-1
2.001476871E2,-8.459225357E-1,3.061736602E0,3.589276783E-1
2.001577321E2,-4.241718607E-1,3.398558443E0,9.628709418E-1
2.001677781E2,2.597141697E-1,3.622552410E0,1.602777944E0
2.001778231E2,8.551340930E-1,4.023646261E0,1.791741242E0
2.001878691E2,1.376604572E0,4.084733877E0,1.641808693E0
2.001979141E2,1.811369761E0,3.889985343E0,1.493845339E0
2.002079591E2,2.004321007E0,3.677419758E0,1.528441122E0
2.002180051E2,1.775681280E0,3.618917781E0,1.793706492E0
2.002280504E2,1.257032667E0,3.587839830E0,2.221971184E0
2.002380964E2,8.069658999E-1,3.397507113E0,2.623502406E0
2.002481414E2,5.186996301E-1,3.092617502E0,2.807012007E0
2.002581874E2,4.021254458E-1,2.555118050E0,2.543918293E0
2.002682324E2,5.397844704E-1,1.981381649E0,1.927491809E0
2.002782784E2,8.046702830E-1,1.486061672E0,1.304838917E0
2.002883234E2,1.339890929E0,1.074595445E0,7.226625719E-1
2.002983694E2,2.168214368E0,7.855453563E-1,1.302823967E-1
2.003084144E2,2.720400125E0,4.182916814E-1,-2.524927852E-1
2.003184594E2,2.960813659E0,1.093517035E-1,-4.980572046E-1
2.003285054E2,2.901993886E0,-2.266193676E-1,-5.640300963E-1
2.003385504E2,2.481848930E0,-4.473283696E-1,-3.797305367E-1
2.003485964E2,1.895659859E0,-5.707537365E-1,-3.155667005E-1
2.003586414E2,1.211723616E0,-8.112222344E-1,-2.847009301E-1
2.003686874E2,6.000070275E-1,-1.179900876E0,-2.477968132E-1
2.003787324E2,1.744462338E-1,-1.634149425E0,-3.077752856E-1
2.003887784E2,-1.203591235E-1,-2.123302928E0,-4.402470260E-1
2.003988234E2,-3.791286755E-1,-2.619535071E0,-4.662302251E-1
2.004088694E2,-5.218144053E-1,-3.031200687E0,-5.479811704E-1
2.004189144E2,-5.185439114E-1,-3.406700106E0,-4.826128078E-1
2.004289594E2,-4.270359731E-1,-3.642653968E0,-3.816338054E-1
2.004390054E2,-3.273282651E-1,-3.886703886E0,-4.974005623E-1
2.004490504E2,-3.393319410E-1,-4.096572735E0,-6.292470892E-1
2.004590964E2,-4.306833932E-1,-4.115921171E0,-8.283751146E-1
2.004691414E2,-5.218059268E-1,-4.093245084E0,-9.925933622E-1
2.004791874E2,-6.602174516E-1,-3.912497123E0,-9.373846829E-1
2.004892324E2,-7.310456519E-1,-3.601141661E0,-7.982028240E-1
2.004992784E2,-5.157805904E-1,-3.293852352E0,-4.941541151E-1
2.005093234E2,-1.254005563E-1,-2.624589404E0,-1.960151140E-1
2.005193694E2,2.323251537E-1,-2.028529503E0,4.442246675E-2
2.005294144E2,5.023418250E-1,-1.658255156E0,6.761595927E-2
2.005394594E2,7.085154529E-1,-1.359180016E0,-1.249257624E-1
2.005495054E2,5.309460751E-1,-1.145304655E0,-4.663412491E-1
2.005595504E2,1.374072289E-1,-1.069882590E0,-7.543058757E-1
2.005695964E2,-3.441558209E-1,-9.882630605E-1,-1.045139512E0
2.005796414E2,-8.291468740E-1,-8.491882056E-1,-1.306599368E0
2.005896874E2,-1.096599834E0,-7.004748005E-1,-1.431480984E0
2.005997324E2,-1.044699070E0,-5.657590449E-1,-1.564686257E0
2.006097784E2,-6.581656636E-1,-3.496301669E-1,-1.498926716E0
2.006198234E2,-8.638248827E-2,1.786575812E-1,-1.206978747E0
2.006298694E2,4.284272816E-1,9.591983056E-1,-6.854531573E-1
2.006399144E2,7.291987357E-1,1.833816052E0,-2.489283957E-2
2.006499594E2,7.850717318E-1,2.528633671E0,4.093529698E-1
2.006600054E2,7.599482927E-1,2.907299942E0,6.538730033E-1
2.006700504E2,5.734242330E-1,3.017033468E0,6.272612286E-1
2.006800964E2,2.186339348E-1,2.954001653E0,3.499628004E-1
2.006901414E2,-3.567028859E-1,3.035624691E0,-1.967869464E-1
2.007001874E2,-9.319514501E-1,3.280434746E0,-7.207624461E-1
2.007102324E2,-1.193504642E0,3.625787675E0,-6.843342926E-1
2.007202784E2,-9.185480969E-1,4.132317349E0,-1.758941871E-1
2.007303234E2,-3.683613202E-1,4.501380152E0,3.072635812E-1
2.007403694E2,-2.332520105E-1,4.829161613E0,1.180265011E0
2.007504144E2,-2.925046789E-1,5.089610047E0,1.848605999E0
2.007604594E2,-2.379461552E-1,4.888136630E0,2.267578735E0
2.007705054E2,-1.251013616E-1,4.650670677E0,2.636261616E0
2.007805504E2,-1.819752183E-2,4.285817285E0,3.213970031E0
2.007905964E2,3.760918144E-2,3.949039298E0,3.713447962E0
2.008006414E2,-7.117388036E-2,3.498171608E0,3.964194696E0
2.008106874E2,-3.014417643E-1,2.880564133E0,3.782810558E0
2.008207324E2,-7.248503807E-1,2.270033543E0,3.481276664E0
2.008307784E2,-1.222074649E0,1.702183533E0,2.973906160E0
2.008408234E2,-1.461428960E0,1.002647211E0,2.278449148E0
2.008508684E2,-1.507643453E0,3.721787846E-1,1.539572320E0
2.008609144E2,-1.410469453E0,-2.104769593E-1,8.574262016E-1
2.008709594E2,-1.171294871E0,-7.409743702E-1,1.801228935E-1
2.008810054E2,-9.732132044E-1,-1.125903593E0,-2.299439482E-1
2.008910504E2,-7.741435781E-1,-1.536076416E0,-4.439287984E-1
2.009010964E2,-5.514770745E-1,-1.897970533E0,-5.361025518E-1
2.009111414E2,-3.527275832E-1,-2.203702143E0,-4.555973558E-1
2.009211874E2,-2.969438303E-1,-2.496884460E0,-2.740964198E-1
2.009312324E2,-2.817047072E-1,-2.740795798E0,-2.543293957E-1
2.009412784E2,-2.986390112E-1,-3.005126783E0,-2.861873654E-1
2.009513234E2,-3.714336301E-1,-3.269792814E0,-3.480210131E-1
2.009613684E2,-4.837655498E-1,-3.502697353E0,-5.595756874E-1
2.009714144E2,-4.876671410E-1,-3.686099950E0,-7.043936044E-1
2.009814594E2,-4.048009855E-1,-3.926474892E0,-9.961408679E-1
2.009915054E2,-4.388997544E-1,-4.035185741E0,-1.150619043E0
2.010015504E2,-5.368115267E-1,-4.021973957E0,-1.151332696E0
2.010115964E2,-6.045217723E-1,-4.019336863E0,-1.116710747E0
2.010216414E2,-6.061301221E-1,-3.831930678E0,-8.725566760E-1
2.010316874E2,-6.343739279E-1,-3.522328210E0,-5.662829554E-1
2.010417324E2,-7.362720394E-1,-3.178910710E0,-2.577324021E-1
2.010517784E2,-8.683580098E-1,-2.835313116E0,5.404581428E-2
2.010618234E2,-1.039070102E0,-2.478897255E0,3.213424339E-1
2.010718684E2,-1.089097563E0,-2.030955513E0,3.144065398E-1
2.010819144E2,-1.120295456E0,-1.649691324E0,3.595722608E-1
2.010919594E2,-1.040761482E0,-1.317315121E0,2.611875218E-1
2.011020054E2,-9.495674298E-1,-9.577710003E-1,-1.495478028E-1
2.011120504E2,-8.284091746E-1,-6.694810492E-1,-6.044261704E-1
2.011220964E2,-7.387006073E-1,-2.938336962E-1,-1.031182720E0
2.011321414E2,-6.021326000E-1,2.197214073E-1,-1.285394002E0
2.011421874E2,-3.205890202E-1,7.503334236E-1,-1.185447544E0
2.011522324E2,1.831903428E-1,1.526674678E0,-6.977394730E-1
2.011622774E2,7.697451563E-1,2.545286542E0,7.259193979E-2
2.011723234E2,1.205902859E0,3.486497058E0,8.379001558E-1
2.011823684E2,1.484779378E0,4.012593854E0,1.363077770E0
2.011924144E2,1.482325301E0,4.220798585E0,1.644922920E0
2.012024594E2,9.594493704E-1,4.386207545E0,1.704529290E0
2.012125054E2,2.740361204E-1,4.536160560E0,1.748491581E0
2.012225504E2,1.291328341E-2,4.633349470E0,1.904722751E0
2.012325920E2,2.662622472E-1,4.437871789E0,1.950436868E0
2.012426370E2,5.259189679E-1,3.979045454E0,2.132897624E0
2.012526820E2,7.114230540E-1,3.582576166E0,2.316777354E0
2.012627280E2,8.207406244E-1,3.205512033E0,2.305146803E0
2.012727730E2,1.102672313E0,2.655523514E0,2.035737365E0
2.012828190E2,1.321908109E0,1.992488435E0,1.524236535E0
2.012928640E2,1.494264438E0,1.298440309E0,9.312882297E-1
2.013029100E2,1.486219839E0,8.273511940E-1,3.731551234E-1
2.013129550E2,1.335394858E0,4.324939835E-1,3.154087526E-1
2.013230010E2,1.145037510E0,1.768285722E-1,3.918698680E-1
2.013330460E2,1.147717655E0,3.053299069E-2,5.574530751E-1
2.013430910E2,1.154467753E0,-1.001756680E-1,6.886458101E-1
2.013531370E2,1.011723332E0,-3.529543090E-1,9.440357445E-1
2.013631820E2,7.390707361E-1,-6.168894374E-1,1.054856415E0
2.013732280E2,4.422475778E-1,-8.390532267E-1,9.070148295E-1
2.013832730E2,1.474504066E-1,-1.020547292E0,6.382785523E-1
2.013933190E2,-2.053465392E-2,-1.134292594E0,2.996307720E-1
2.014033640E2,-4.658812925E-2,-1.285063049E0,1.689845324E-4
2.014134100E2,1.071638947E-1,-1.492989453E0,-1.294025369E-1
2.014234550E2,3.835750810E-1,-1.689791529E0,-2.453678799E-1
2.014335010E2,5.069405870E-1,-1.917431821E0,-5.226400687E-1
2.014435460E2,3.065987893E-1,-2.174353214E0,-7.719115497E-1
2.014535910E2,1.698700566E-1,-2.468988563E0,-1.219707550E0
2.014636370E2,1.214000376E-1,-2.813798286E0,-1.481737656E0
2.014736820E2,5.647262804E-2,-3.078525712E0,-1.622450901E0
2.014837280E2,1.241868205E-2,-3.278910962E0,-1.792851775E0
2.014937730E2,-6.323274024E-2,-3.504367318E0,-1.815869193E0
2.015038190E2,-9.475559145E-2,-3.568535247E0,-1.801319566E0
2.015138640E2,-1.519248421E-1,-3.594108630E0,-1.711984051E0
2.015239100E2,-2.256685738E-1,-3.607385902E0,-1.485526652E0
2.015339550E2,-2.499502697E-1,-3.536953851E0,-1.169322678E0
2.015440000E2,-3.521996527E-1,-3.325071221E0,-7.625945232E-1
2.015540460E2,-4.067811816E-1,-3.137494297E0,-3.755421031E-1
2.015640910E2,-4.404241966E-1,-2.853295058E0,-1.363605773E-1
2.015741370E2,-4.783744535E-1,-2.487659892E0,-8.122133374E-2
2.015841820E2,-6.000610777E-1,-2.030908150E0,-1.590601994E-1
2.015942280E2,-7.120053636E-1,-1.547361542E0,-3.694362943E-1
2.016042730E2,-6.089887162E-1,-1.176921719E0,-4.692730431E-1
2.016143190E2,-4.523387756E-1,-6.897545153E-1,-4.603050953E-1
2.016243640E2,-2.433862950E-1,-2.336968374E-1,-5.323872310E-1
2.016344090E2,2.151409909E-3,1.405629712E-1,-5.224902338E-1
2.016444550E2,2.204739074E-1,5.231164706E-1,-5.801648301E-1
2.016545000E2,2.811753149E-1,9.450211465E-1,-5.000545404E-1
2.016645460E2,5.221990424E-1,1.381477203E0,-4.029620361E-1
2.016745910E2,7.890239380E-1,1.831929740E0,-6.279634792E-1
2.016846370E2,7.645528288E-1,2.205526475E0,-6.281084901E-1
2.016946820E2,4.964014193E-1,2.599030640E0,-5.902670646E-1
2.017047280E2,1.033500117E-1,2.947994809E0,-6.711350803E-1
2.017147730E2,-3.620684737E-1,3.051841943E0,-8.674736184E-1
2.017248180E2,-8.504463802E-1,3.100454525E0,-8.776471889E-1
2.017348640E2,-1.429982342E0,3.405210820E0,-8.176082709E-1
2.017449090E2,-1.795002381E0,3.898193080E0,-4.693133157E-1
2.017549550E2,-1.973926156E0,4.483951356E0,4.563624640E-1
2.017650000E2,-1.908309872E0,4.759009058E0,1.315928016E0
2.017750460E2,-1.707931785E0,4.698810219E0,2.110312315E0
2.017850910E2,-1.713947839E0,4.631528063E0,3.003949739E0
2.017951370E2,-1.724655699E0,4.560019539E0,3.591581463E0
2.018051820E2,-1.706449954E0,4.343532811E0,3.955334995E0
2.018152270E2,-1.637946315E0,3.875683054E0,3.818098505E0
2.018252730E2,-1.502297343E0,3.288243703E0,3.340858703E0
2.018353180E2,-1.271593111E0,2.659339406E0,2.703288833E0
2.018453640E2,-1.004909353E0,2.014255280E0,2.050743660E0
2.018554090E2,-7.322691818E-1,1.414271312E0,1.433010323E0
2.018654550E2,-3.420848102E-1,8.444589776E-1,8.408354580E-1
2.018755000E2,9.455378942E-2,2.681164724E-1,4.637258627E-1
2.018855460E2,6.016501316E-1,-2.256884909E-1,3.779488170E-1
2.018955910E2,1.022215210E0,-5.882632238E-1,4.657815975E-1
2.019056360E2,9.083580811E-1,-7.806225854E-1,4.409326851E-1
2.019156820E2,4.457631796E-1,-1.100886281E0,3.763561817E-1
2.019257270E2,-2.235930315E-1,-1.376900003E0,1.162239361E-1
2.019357730E2,-7.587485902E-1,-1.686099597E0,-6.554918781E-2
2.019458180E2,-1.210364431E0,-1.998122227E0,-2.166106886E-1
2.019558640E2,-1.534425747E0,-2.227040720E0,-3.192046188E-1
2.019659090E2,-1.706885279E0,-2.494345014E0,-2.951183295E-1
2.019759550E2,-1.654376260E0,-2.780549848E0,-3.126973987E-1
2.019860000E2,-1.324622533E0,-2.985256775E0,-2.570683046E-1
2.019960450E2,-9.042460267E-1,-3.094412012E0,-6.358101502E-2
2.020060910E2,-4.869076607E-1,-3.183368627E0,2.837954888E-1
2.020161360E2,1.768249176E-2,-3.204069525E0,7.840315121E-1
2.020261820E2,3.727500576E-1,-3.053107281E0,8.127495271E-1
2.020362270E2,3.740024581E-1,-3.025565141E0,8.436823212E-1
2.020462730E2,3.812092245E-3,-3.029607321E0,7.347283745E-1
2.020563180E2,-4.883140623E-1,-2.877422424E0,5.440132499E-1
2.020663640E2,-7.821549214E-1,-2.772133366E0,2.219573826E-1
2.020764090E2,-8.813567356E-1,-2.749466050E0,-2.079616334E-1
2.020864540E2,-9.203602222E-1,-2.751554090E0,-5.961727524E-1
2.020965000E2,-8.964122926E-1,-2.666287068E0,-9.753430527E-1
2.021065450E2,-7.537798456E-1,-2.461954363E0,-1.232652116E0
2.021165910E2,-2.953792615E-1,-2.167769834E0,-1.050883890E0
2.021266360E2,3.342383219E-1,-1.604835579E0,-7.276818949E-1
2.021366820E2,8.954138075E-1,-8.259402609E-1,-3.845799981E-1
2.021467270E2,1.334511052E0,-1.073911321E-1,-2.719387972E-1
2.021567730E2,1.469054022E0,5.365030861E-1,8.378986940E-2
2.021668180E2,1.325856149E0,1.140056779E0,4.966342847E-1
2.021768630E2,9.095767140E-1,1.663547471E0,9.027381029E-1
2.021869090E2,3.972085221E-1,2.133789909E0,1.243755394E0
2.021969540E2,-2.286035471E-1,2.434222189E0,1.556422972E0
2.022070000E2,-8.461530621E-1,2.731718581E0,1.418650877E0
2.022170450E2,-1.319296304E0,2.747745214E0,1.069384407E0
2.022270910E2,-1.594948229E0,2.766676744E0,4.483090939E-1
2.022371364E2,-1.503565312E0,2.887170902E0,-3.548618169E-1
2.022471824E2,-8.471422648E-1,3.026657985E0,-4.751079065E-1
2.022572274E2,5.554385631E-1,3.345984372E0,-3.514720398E-1
2.022672724E2,2.001932273E0,3.532105924E0,2.681940942E-1
2.022773184E2,2.946483011E0,3.608172353E0,8.882977460E-1
2.022873634E2,3.308309593E0,3.303683860E0,1.462966924E0
2.022974094E2,2.867533613E0,2.861676457E0,1.890962645E0
2.023074544E2,2.003708365E0,2.369899308E0,2.046494488E0
2.023175004E2,1.110502173E0,1.726384574E0,1.965496518E0
2.023275454E2,5.399091623E-1,1.064281542E0,1.524812486E0
2.023375904E2,1.436610454E-1,6.160608870E-1,9.658571148E-1
2.023476364E2,5.357050873E-2,1.869857705E-1,5.184157477E-1
2.023576814E2,5.600773785E-1,-9.096279502E-2,5.007423922E-2
2.023677274E2,1.325532798E0,-2.229876620E-1,-2.488424416E-1
2.023777724E2,1.917840395E0,-3.149702114E-1,-1.697997804E-1
2.023878184E2,2.450635908E0,-2.455865657E-1,2.990394723E-1
2.023978634E2,2.657326795E0,5.960417747E-2,1.069027580E0
2.024079094E2,2.475325776E0,3.146679103E-1,1.575817017E0
2.024179544E2,1.791228295E0,3.951437241E-1,1.959906726E0
2.024279994E2,9.267488169E-1,4.813568258E-1,2.153648808E0
2.024380454E2,2.077930143E-1,3.390917301E-1,2.244312664E0
2.024480904E2,-2.259928384E-1,-7.218036890E-2,2.068112083E0
2.024581364E2,-4.780002682E-1,-4.659751403E-1,1.814735857E0
2.024681814E2,-4.250182087E-1,-9.781216496E-1,1.231962730E0
2.024782274E2,-1.741176203E-1,-1.655014629E0,4.033539458E-1
2.024882724E2,5.037270304E-2,-2.294249786E0,-4.382659163E-1
2.024983184E2,2.535143669E-1,-2.904097422E0,-1.123796695E0
2.025083634E2,4.218005955E-1,-3.420653316E0,-1.667848683E0
2.025184084E2,5.675566252E-1,-3.911595483E0,-1.915274198E0
2.025284544E2,6.406693326E-1,-4.185565603E0,-2.092038305E0
2.025384994E2,5.971904603E-1,-4.326068932E0,-2.330559241E0
2.025485454E2,3.787806200E-1,-4.405512128E0,-2.380338927E0
2.025585904E2,-2.861766212E-2,-4.325700558E0,-2.256935049E0
2.025686364E2,-3.920955706E-1,-4.033842636E0,-1.904527600E0
2.025786814E2,-8.488331334E-1,-3.666279058E0,-1.635668385E0
2.025887264E2,-1.227162019E0,-3.358964607E0,-1.306320456E0
2.025987724E2,-1.243270806E0,-2.958347889E0,-9.907871573E-1
2.026088174E2,-9.573188643E-1,-2.625550686E0,-8.406185994E-1
2.026188634E2,-6.829720375E-1,-2.273334880E0,-5.959220530E-1
2.026289084E2,-3.686909570E-1,-1.850691701E0,-5.068769985E-1
2.026389544E2,-9.139556207E-2,-1.424862374E0,-4.910263664E-1
2.026489994E2,2.191418020E-1,-9.433289623E-1,-6.053118043E-1
2.026590454E2,2.965975654E-1,-3.348717946E-1,-5.565471952E-1
2.026690904E2,2.199252193E-1,4.115580279E-1,-4.053892154E-1
2.026791354E2,2.911024984E-1,1.079673752E0,-1.410343299E-1
2.026891814E2,4.650094727E-1,1.656308618E0,1.998028672E-1
2.026992264E2,6.356745679E-1,2.248153262E0,6.065935139E-1
2.027092724E2,8.217280729E-1,2.676291069E0,9.839746394E-1
2.027193174E2,9.833663097E-1,3.103393335E0,9.066961563E-1
2.027293634E2,1.172945174E0,3.212243932E0,6.129273641E-1
2.027394084E2,1.072264380E0,3.105077333E0,6.924784407E-3
2.027494544E2,5.930680270E-1,3.246373546E0,-8.114116842E-1
2.027594994E2,1.007696355E-1,3.605784350E0,-1.201998600E0
2.027695444E2,-4.921444271E-2,3.918581736E0,-1.024430282E0
2.027795904E2,3.019885886E-2,4.282882567E0,-5.613115065E-1
2.027896354E2,-5.969407842E-2,4.425266946E0,1.843960387E-1
2.027996814E2,-3.573273685E-1,4.174579854E0,8.675495591E-1
2.028097264E2,-7.323384713E-1,3.788996328E0,1.386856496E0
2.028197724E2,-1.154485076E0,3.258612937E0,1.604210511E0
2.028298174E2,-1.671916445E0,2.653381678E0,1.572325060E0
2.028398624E2,-1.975231547E0,2.273809674E0,1.638909059E0
2.028499084E2,-1.861798195E0,2.050129702E0,2.163657926E0
2.028599534E2,-1.479876780E0,2.195037155E0,2.647504057E0
2.028699994E2,-1.007420147E0,2.257970737E0,3.301101145E0
2.028800444E2,-6.986105619E-1,2.100633858E0,3.694742720E0
2.028900904E2,-5.941504928E-1,1.871399615E0,3.766582780E0
2.029001354E2,-6.085501385E-1,1.436791279E0,3.673910260E0
2.029101814E2,-7.308133712E-1,1.114796807E0,3.156171473E0
2.029202264E2,-8.758444923E-1,7.436588269E-1,2.591740331E0
2.029302714E2,-1.098465534E0,4.821146250E-1,2.063367067E0
2.029403174E2,-1.051131885E0,1.647786301E-1,1.485847079E0
2.029503624E2,-8.548028482E-1,-3.276083833E-1,1.049423036E0
2.029604084E2,-5.876960438E-1,-7.871124101E-1,6.549939877E-1
2.029704534E2,-4.043745042E-1,-1.288763752E0,2.923334469E-1
2.029804994E2,-3.061067095E-1,-1.832571765E0,-1.014029986E-1
2.029905444E2,-1.753820441E-1,-2.434494084E0,-5.195321274E-1
2.030005894E2,-5.872007847E-2,-3.075328454E0,-8.674286679E-1
2.030106354E2,-1.299697168E-2,-3.648729810E0,-1.186234580E0
2.030206804E2,3.384777725E-2,-4.057781721E0,-1.515697115E0
2.030307264E2,2.325116068E-2,-4.379709535E0,-1.792982460E0
2.030407714E2,-6.727689385E-2,-4.551484943E0,-1.969366205E0
2.030508174E2,-2.387887390E-1,-4.464402360E0,-1.975237395E0
2.030608624E2,-4.187794854E-1,-4.205143835E0,-1.867577875E0
2.030709084E2,-5.124192819E-1,-3.831464655E0,-1.703279886E0
2.030809534E2,-4.629302028E-1,-3.404149550E0,-1.427124662E0
2.030909984E2,-3.655855373E-1,-2.880733117E0,-1.118234897E0
2.031010444E2,-2.322321099E-1,-2.438149763E0,-8.014368459E-1
2.031110894E2,-1.205279984E-1,-2.089407789E0,-5.927544701E-1
2.031211354E2,-1.211209061E-1,-1.774119489E0,-5.310359395E-1
2.031311804E2,-1.198745721E-1,-1.525875363E0,-3.986152160E-1
2.031412264E2,-2.663616499E-1,-1.249566357E0,-1.951221710E-1
2.031512714E2,-4.349447709E-1,-8.487157506E-1,-4.351171175E-1
2.031613164E2,-3.836589886E-1,-4.336663502E-1,-6.592911796E-1
2.031713624E2,-3.280358148E-1,-6.448835671E-2,-5.597493497E-1
2.031814074E2,-1.453065249E-1,3.786481440E-1,-4.433282894E-1
2.031914534E2,1.573419220E-1,8.416172308E-1,-2.091549039E-1
2.032014984E2,3.932666217E-1,1.203347626E0,1.583426730E-1
2.032115444E2,4.914334787E-1,1.410441971E0,4.519090784E-1
2.032215894E2,4.137056371E-1,1.582170601E0,7.427506813E-1
2.032316343E2,1.296924857E-1,1.785398183E0,1.148508417E0
2.032416803E2,-2.424286307E-1,1.929975852E0,1.154623947E0
